sample,M2h,sec
183,1.1367498636245728,15.591198205947876
186,1.1494282484054565,15.847550630569458
189,1.1515817642211914,16.130662441253662
192,1.1646374464035034,16.369255304336548
195,1.1352699995040894,16.624606132507324
198,1.1518418788909912,16.859055519104004
201,1.1152106523513794,17.10864567756653
204,1.158178687095642,17.345661878585815
207,1.082985758781433,17.626179933547974
210,1.0984495878219604,17.855103969573975
213,1.1542049646377563,18.077308893203735
216,1.1897269487380981,18.31542444229126
219,1.1285349130630493,18.56208634376526
222,1.1349509954452515,18.807621002197266
225,1.1366262435913086,19.063724994659424
228,1.1347047090530396,19.28959083557129
231,1.1305346488952637,19.543673276901245
234,1.1124662160873413,19.804031372070312
237,1.1385607719421387,20.054294109344482
240,1.1118497848510742,20.36271023750305
243,1.0914956331253052,20.61555027961731
246,1.0977553129196167,20.850362062454224
249,1.1109675168991089,21.144391536712646
252,1.1320948600769043,21.389917850494385
255,1.1665040254592896,21.632767915725708
258,1.1228883266448975,21.877230405807495
261,1.1285877227783203,22.154096841812134
264,1.113914132118225,22.386246919631958
267,1.094768762588501,22.60636305809021
270,1.133194088935852,22.859322547912598
273,1.1192233562469482,23.088627099990845
276,1.1142469644546509,23.367320775985718
279,1.1172988414764404,23.626728773117065
282,1.1216355562210083,23.868207931518555
285,1.1467702388763428,24.16091012954712
288,1.1176824569702148,24.40176773071289
291,1.1335824728012085,24.68826150894165
294,1.1206657886505127,24.933661937713623
297,1.1409766674041748,25.244800329208374
300,1.1379046440124512,25.490128755569458
303,1.126699686050415,25.785208702087402
306,1.1263359785079956,26.093185901641846
309,1.1383546590805054,26.34872031211853
312,1.1325757503509521,26.565016269683838
315,1.1423600912094116,26.802310705184937
318,1.1283444166183472,27.039164781570435
321,1.13100004196167,27.28966188430786
324,1.0845900774002075,27.524625301361084
327,1.1251908540725708,27.780584812164307
330,1.1047009229660034,28.01834464073181
333,1.1394485235214233,28.27102756500244
336,1.0794607400894165,28.565412759780884
339,1.1316885948181152,28.815442085266113
342,1.1427741050720215,29.112178325653076
345,1.1807713508605957,29.369560480117798
348,1.1295068264007568,29.64723491668701
351,1.1508934497833252,29.901351928710938
354,1.122254729270935,30.147876739501953
357,1.119315266609192,30.3624005317688
360,1.1108593940734863,30.607051610946655
363,1.1368917226791382,30.881696462631226
366,1.1485275030136108,31.138573169708252
369,1.1332091093063354,31.36055564880371
372,1.1764522790908813,31.617305994033813
375,1.0930144786834717,31.82916808128357
378,1.1450129747390747,32.057101249694824
381,1.1287435293197632,32.304216146469116
384,1.122317910194397,32.530877113342285
387,1.1160988807678223,32.751840591430664
390,1.1288663148880005,32.9953932762146
393,1.1167662143707275,33.28742337226868
396,1.1078709363937378,33.54022979736328
399,1.1541991233825684,33.827147483825684
402,1.096986174583435,34.08098888397217
405,1.0844008922576904,34.31103253364563
408,1.120002269744873,34.546778440475464
411,1.1208289861679077,34.782808780670166
414,1.107519507408142,35.012622356414795
417,1.1410340070724487,35.2730917930603
420,1.112695336341858,35.520381450653076
423,1.1225554943084717,35.77852773666382
426,1.1472524404525757,36.05633592605591
429,1.1743040084838867,36.30320477485657
432,1.1100560426712036,36.54298281669617
435,1.1413109302520752,36.791797399520874
438,1.1316076517105103,37.033196449279785
441,1.1198794841766357,37.31069850921631
444,1.1463488340377808,37.58374309539795
447,1.131485104560852,37.81757616996765
450,1.1493744850158691,38.04594874382019
453,1.1353931427001953,38.29594039916992
456,1.1266576051712036,38.576149225234985
459,1.1351925134658813,38.81408429145813
462,1.1286683082580566,39.03986072540283
465,1.0989272594451904,39.30157685279846
468,1.1392642259597778,39.566988468170166
471,1.1093764305114746,39.802348136901855
474,1.101667881011963,40.08529019355774
477,1.1307711601257324,40.3097882270813
480,1.1276767253875732,40.55975413322449
483,1.1478856801986694,40.794811487197876
486,1.1279066801071167,41.02043962478638
489,1.1389979124069214,41.27448797225952
492,1.130499243736267,41.49777412414551
495,1.1546317338943481,41.725016832351685
498,1.1429134607315063,41.96356701850891
501,1.0781364440917969,42.194002866744995
504,1.1209391355514526,42.45004749298096
507,1.1511162519454956,42.690436363220215
510,1.1494898796081543,42.92345452308655
513,1.1209648847579956,43.19009470939636
516,1.1360470056533813,43.4579598903656
519,1.1126242876052856,43.71473836898804
522,1.0863858461380005,43.946146965026855
525,1.1348762512207031,44.201823711395264
528,1.130760908126831,44.44399333000183
531,1.1463993787765503,44.68816804885864
534,1.0983237028121948,44.95227336883545
537,1.115026831626892,45.196752071380615
540,1.1116396188735962,45.474926233291626
543,1.133188009262085,45.7377872467041
546,1.1198559999465942,45.99236345291138
549,1.1524525880813599,46.24356722831726
552,1.1707102060317993,46.44064378738403
555,1.0813676118850708,46.682706356048584
558,1.0802186727523804,46.933311462402344
561,1.1263076066970825,47.19491624832153
564,1.1322205066680908,47.49305057525635
567,1.1307286024093628,47.687861919403076
570,1.127180576324463,47.969318866729736
573,1.1339576244354248,48.22815799713135
576,1.098493218421936,48.44745922088623
579,1.1081777811050415,48.703760862350464
582,1.1292866468429565,48.972288608551025
585,1.104590654373169,49.17656636238098
588,1.1587315797805786,49.409034729003906
591,1.1271355152130127,49.655335664749146
594,1.1188733577728271,49.90047788619995
597,1.1411316394805908,50.1274893283844
600,1.1660375595092773,50.37938189506531
603,1.0899511575698853,50.62205719947815
606,1.1309149265289307,50.87900686264038
609,1.1560817956924438,51.13186740875244
612,1.127460241317749,51.35942602157593
615,1.1032233238220215,51.62328910827637
618,1.1501654386520386,51.864110231399536
621,1.1480270624160767,52.09903001785278
624,1.1167447566986084,52.31660532951355
627,1.1598953008651733,52.56222629547119
630,1.1299437284469604,52.819719552993774
633,1.175515055656433,53.05534267425537
636,1.142696499824524,53.30939197540283
639,1.103222370147705,53.54924511909485
642,1.1086686849594116,53.76108407974243
645,1.1160898208618164,54.00543808937073
648,1.14000403881073,54.232593297958374
651,1.1746701002120972,54.46334934234619
654,1.1469061374664307,54.69126009941101
657,1.1310677528381348,54.92091083526611
660,1.1005523204803467,55.144357681274414
663,1.1326097249984741,55.37045216560364
666,1.1277377605438232,55.6160671710968
669,1.1815359592437744,55.869646072387695
672,1.1489471197128296,56.12477731704712
675,1.1354867219924927,56.35697865486145
678,1.1186606884002686,56.62275576591492
681,1.1102856397628784,56.8487331867218
684,1.1207988262176514,57.07323622703552
687,1.1529844999313354,57.32662296295166
690,1.1209362745285034,57.57968807220459
693,1.0975269079208374,57.7923641204834
696,1.1104177236557007,58.056496143341064
699,1.0969038009643555,58.32682943344116
702,1.1362451314926147,58.59705471992493
705,1.1047214269638062,58.87426543235779
708,1.123405933380127,59.147228479385376
711,1.1207761764526367,59.387661933898926
714,1.1441158056259155,59.62689161300659
717,1.089653730392456,59.91187524795532
720,1.1134804487228394,60.1707603931427
723,1.1230244636535645,60.4017231464386
726,1.0964816808700562,60.639254331588745
729,1.124078392982483,60.89054822921753
732,1.1036397218704224,61.15202975273132
735,1.1237648725509644,61.39839243888855
738,1.1659902334213257,61.66583847999573
741,1.1252753734588623,61.91674542427063
744,1.1115632057189941,62.171471118927
747,1.1298125982284546,62.421005725860596
750,1.1413135528564453,62.66794967651367
753,1.1721282005310059,62.90495991706848
756,1.1203563213348389,63.13719868659973
759,1.1958767175674438,63.3720703125
762,1.1112703084945679,63.61405539512634
765,1.0848772525787354,63.87745499610901
768,1.1432454586029053,64.12498116493225
771,1.1582857370376587,64.36328101158142
774,1.1368752717971802,64.61666822433472
777,1.1227295398712158,64.9003438949585
780,1.1561651229858398,65.15382194519043
783,1.134799599647522,65.39314246177673
786,1.0775856971740723,65.6395149230957
789,1.102221131324768,65.88022041320801
792,1.1139090061187744,66.15324831008911
795,1.0826823711395264,66.39880132675171
798,1.1131904125213623,66.68886947631836
801,1.081977367401123,66.94721794128418
804,1.1371934413909912,67.22604155540466
807,1.1296802759170532,67.45428395271301
810,1.1438418626785278,67.69048285484314
813,1.1053038835525513,67.96413326263428
816,1.1143245697021484,68.25710725784302
819,1.1845030784606934,68.5090274810791
822,1.1160805225372314,68.76349472999573
825,1.1333420276641846,69.03297781944275
828,1.1436132192611694,69.26795268058777
831,1.1027798652648926,69.50758051872253
834,1.1197196245193481,69.75485038757324
837,1.1151622533798218,70.03918647766113
840,1.1561299562454224,70.28733825683594
843,1.1145031452178955,70.51888656616211
846,1.127260446548462,70.7799117565155
849,1.1644461154937744,71.03487086296082
852,1.0886962413787842,71.35160899162292
855,1.0966230630874634,71.62130093574524
858,1.1075282096862793,71.8553147315979
861,1.1192632913589478,72.11915731430054
864,1.1305391788482666,72.40617322921753
867,1.1090143918991089,72.65331745147705
870,1.0993174314498901,72.93236374855042
873,1.1324163675308228,73.16412091255188
876,1.1145645380020142,73.42611789703369
879,1.1442577838897705,73.67127346992493
882,1.1241769790649414,73.92396569252014
885,1.1210339069366455,74.16110396385193
888,1.1311177015304565,74.40765261650085
891,1.092588186264038,74.64732241630554
894,1.1138832569122314,74.89317870140076
897,1.135149359703064,75.15086793899536
900,1.1013089418411255,75.39712047576904
903,1.1015952825546265,75.6594603061676
906,1.1718906164169312,75.91940927505493
909,1.1588855981826782,76.1556351184845
912,1.0873056650161743,76.45684576034546
915,1.1332952976226807,76.70532894134521
918,1.1354398727416992,76.91807508468628
921,1.0849367380142212,77.15657711029053
924,1.1247705221176147,77.42591738700867
927,1.1363099813461304,77.65120720863342
930,1.1551705598831177,77.89552760124207
933,1.1155855655670166,78.1525251865387
936,1.1394704580307007,78.41080236434937
939,1.1006464958190918,78.70900583267212
942,1.0914524793624878,78.96482110023499
945,1.1705145835876465,79.22190022468567
948,1.1309404373168945,79.46524810791016
951,1.1004304885864258,79.70120859146118
954,1.1874213218688965,79.934091091156
957,1.1639894247055054,80.1665256023407
960,1.1193662881851196,80.43440866470337
963,1.1222397089004517,80.70620918273926
966,1.1334519386291504,80.97296261787415
969,1.0680924654006958,81.25306582450867
972,1.1412988901138306,81.59305715560913
975,1.1408908367156982,81.88230872154236
978,1.1489638090133667,82.15506792068481
981,1.091910719871521,82.43557977676392
984,1.152441143989563,82.66818904876709
987,1.099593997001648,82.93113970756531
990,1.1175858974456787,83.24500060081482
993,1.1069663763046265,83.55631351470947
996,1.1464707851409912,83.95272397994995
999,1.125318169593811,84.25156664848328
