sample,M4,sec
210,0.0582208509732894,0.09285712242126465
213,0.047709931636127426,0.09385871887207031
216,0.04492271848925486,0.09585881233215332
219,0.0636755930048999,0.09685754776000977
222,0.04156062194637368,0.10010361671447754
225,0.044593671363696075,0.10210061073303223
228,0.03599939083476717,0.10410451889038086
231,0.04953116225682326,0.10710430145263672
234,0.04919854293365065,0.10938835144042969
237,0.04525129254697112,0.1103980541229248
240,0.05690560007655571,0.11239862442016602
243,0.04789716168933879,0.1143956184387207
246,0.04466190620100786,0.11639809608459473
249,0.044196241953386915,0.11848688125610352
252,0.04608002066487538,0.12159013748168945
255,0.041371514636895784,0.1235666275024414
258,0.04295626936504248,0.12557148933410645
261,0.041124655827032605,0.12867116928100586
264,0.045266547296139964,0.12976884841918945
267,0.04304794459063452,0.1307671070098877
270,0.041093158732723824,0.13178706169128418
273,0.0400721923278885,0.13178706169128418
276,0.051332023549333285,0.13277196884155273
279,0.04481475171558828,0.1347813606262207
282,0.04085765632397353,0.13576841354370117
285,0.05206875231768046,0.136765718460083
288,0.04512974372117769,0.13776803016662598
291,0.04458421024198544,0.14110755920410156
294,0.04993401245358826,0.14310550689697266
297,0.044192190880546565,0.1441042423248291
300,0.052223498225904164,0.14512014389038086
303,0.045594634100680174,0.14610528945922852
306,0.043981419690609834,0.14610528945922852
309,0.05813875412961639,0.14825916290283203
312,0.05063676609228482,0.14940094947814941
315,0.042215375572584764,0.15137505531311035
318,0.05208305127812984,0.15236949920654297
321,0.03973599739080887,0.15337061882019043
324,0.038186637110027864,0.15436863899230957
327,0.05387436939828914,0.15636897087097168
330,0.058590442994504166,0.15737056732177734
333,0.04365580911715761,0.15955328941345215
336,0.04859117781392827,0.16155529022216797
339,0.04870343395369701,0.16357874870300293
342,0.0504792388725357,0.16555523872375488
345,0.0562924399804966,0.16756820678710938
348,0.04953468465966261,0.17077255249023438
351,0.047261419530597794,0.17277026176452637
354,0.04588294295366205,0.17277026176452637
357,0.052511040936780475,0.1737682819366455
360,0.04485636740429274,0.17477035522460938
363,0.037473802197008965,0.17679500579833984
366,0.0427418926104788,0.17778229713439941
369,0.04171768083645344,0.1789703369140625
372,0.0428614237202752,0.1799759864807129
375,0.05237516977748779,0.18097257614135742
378,0.041611315751428055,0.18197345733642578
381,0.051044854727064784,0.18397307395935059
384,0.049941459130702255,0.18497347831726074
387,0.04059757255793984,0.18697261810302734
390,0.056777969239467464,0.18697261810302734
393,0.04587137480442036,0.1891956329345703
396,0.044267935592256794,0.19219064712524414
399,0.044352426025479036,0.1931917667388916
402,0.03865063641035382,0.1931917667388916
405,0.04631619355319276,0.1951904296875
408,0.04041135579501034,0.19827485084533691
411,0.036709084409344825,0.20032501220703125
414,0.0453592453116375,0.20032501220703125
417,0.03508952860245067,0.20232844352722168
420,0.05320226527105837,0.20332074165344238
423,0.04763796675473383,0.20533490180969238
426,0.05008428417444375,0.20631885528564453
429,0.0455049794680998,0.2073216438293457
432,0.0461953667853041,0.20845246315002441
435,0.0483490246714158,0.20961213111877441
438,0.03880313311124126,0.21060752868652344
441,0.057763865565515056,0.2116076946258545
444,0.06843011066980106,0.21360468864440918
447,0.04391087218814868,0.21360468864440918
450,0.04063551847269658,0.21460509300231934
453,0.05103573426939563,0.2166130542755127
456,0.03948719636327326,0.2176065444946289
459,0.049542090505951285,0.2187211513519287
462,0.04699823664806506,0.2208881378173828
465,0.04408589527416896,0.22188711166381836
468,0.04822419761709852,0.22388768196105957
471,0.04984919779041612,0.2248857021331787
474,0.04867522367017605,0.22688627243041992
477,0.05353306151968723,0.22788786888122559
480,0.05643273991021079,0.22903180122375488
483,0.04530438721043413,0.22903180122375488
486,0.056466119856035155,0.23003792762756348
489,0.04450225357864846,0.23203277587890625
492,0.044514068728229626,0.2330331802368164
495,0.04630720881878159,0.23503327369689941
498,0.04780161922283473,0.2370319366455078
501,0.047483712089023696,0.23814058303833008
504,0.054003901401355636,0.23923230171203613
507,0.05111164155834718,0.24022984504699707
510,0.038337701009022424,0.24123096466064453
513,0.042274189313241645,0.24323320388793945
516,0.04945555309370203,0.2462303638458252
519,0.049278704743851494,0.24723029136657715
522,0.04904801738565303,0.24943852424621582
525,0.05213815859982329,0.2504439353942871
528,0.03179388861632172,0.2514348030090332
531,0.04121550920725069,0.25243496894836426
534,0.046340660520692176,0.2534341812133789
537,0.04386610673748695,0.25443530082702637
540,0.04557016263643998,0.2554361820220947
543,0.040007278444531925,0.2574350833892822
546,0.05293694477275684,0.2574350833892822
549,0.05086778169280046,0.25856757164001465
552,0.03926293174168503,0.25962090492248535
555,0.048495573476722814,0.25962090492248535
558,0.03810205510724535,0.2606217861175537
561,0.043633030652406764,0.26161766052246094
564,0.05043905469751991,0.262622594833374
567,0.05483495878409915,0.26361942291259766
570,0.044394734554089266,0.2646217346191406
573,0.05312888878341854,0.26564502716064453
576,0.04769030113139835,0.26763319969177246
579,0.05114761749859079,0.2686927318572998
582,0.04603741990016205,0.269697904586792
585,0.05340211634054395,0.27170586585998535
588,0.044075485667450925,0.273712158203125
591,0.04987799261490174,0.27570033073425293
594,0.05637797375259815,0.27669644355773926
597,0.055278870550522656,0.2776970863342285
600,0.05022500293493688,0.2788074016571045
603,0.05299264692830889,0.28086400032043457
606,0.04901204147871535,0.2818632125854492
609,0.06130656750571816,0.2833058834075928
612,0.05085293945809129,0.2843165397644043
615,0.05304296507965374,0.28531908988952637
618,0.046994167598155175,0.2865254878997803
621,0.047724584227479265,0.2875347137451172
624,0.038394988028142854,0.28989672660827637
627,0.04915056858994887,0.29089903831481934
630,0.04887066874354545,0.2918984889984131
633,0.05753199944125223,0.29289913177490234
636,0.042060087540719625,0.2938990592956543
639,0.04535274522328198,0.2958955764770508
642,0.06314183646673048,0.29690051078796387
645,0.04648041325284723,0.2978987693786621
648,0.045285165863350754,0.30007147789001465
651,0.04485375854081399,0.30206775665283203
654,0.048807125590734156,0.30407142639160156
657,0.05776139902638429,0.30607104301452637
660,0.05174408444458292,0.307070255279541
663,0.05621597610814978,0.30930519104003906
666,0.05513102746784313,0.31030845642089844
669,0.050122033164408594,0.31133127212524414
672,0.05840635925465547,0.31234216690063477
675,0.03961212243399707,0.3133416175842285
678,0.04862308210324262,0.31434178352355957
681,0.05309396204796199,0.31634092330932617
684,0.04400061668061928,0.31734323501586914
687,0.05856825320497976,0.31934070587158203
690,0.034958655238686104,0.32004594802856445
693,0.03816776877171815,0.32004594802856445
696,0.04337549610552484,0.3211071491241455
699,0.040633569996831945,0.3220970630645752
702,0.04289093255911765,0.32309556007385254
705,0.04530135679114837,0.32409095764160156
708,0.044774901870284545,0.32509565353393555
711,0.04245099725196259,0.3260939121246338
714,0.049123434622020686,0.32822585105895996
717,0.06335359213290381,0.3312816619873047
720,0.05329029501394502,0.33228635787963867
723,0.04376989941256855,0.33428168296813965
726,0.04663791143736318,0.335280179977417
729,0.04869464936368454,0.33628010749816895
732,0.05909521707639928,0.33844637870788574
735,0.044678655329579674,0.33844637870788574
738,0.0452276007135458,0.33953118324279785
741,0.05052080748224664,0.34053564071655273
744,0.04970275545603593,0.34153294563293457
747,0.06463286953961907,0.34153294563293457
750,0.043498520105545335,0.3425319194793701
753,0.053281071302796565,0.34353137016296387
756,0.05218688332854115,0.34353137016296387
759,0.051329092224373624,0.3445315361022949
762,0.043304800435320895,0.3455343246459961
765,0.05390539027486128,0.34653210639953613
768,0.06022769403223877,0.347550630569458
771,0.056598592741501405,0.35068631172180176
774,0.0587705499706571,0.351670503616333
777,0.03652197784996492,0.3536722660064697
780,0.04378026142746465,0.354672908782959
783,0.03743055973566596,0.3566715717315674
786,0.052341801178039424,0.35801076889038086
789,0.050980261779150174,0.3590114116668701
792,0.05195863933862356,0.360013484954834
795,0.05005364675386681,0.36102294921875
798,0.047422360873988725,0.36102294921875
801,0.04855900156135764,0.3620166778564453
804,0.05469611177971072,0.36301183700561523
807,0.04918026963232189,0.3640120029449463
810,0.05788811789378487,0.36500978469848633
813,0.03914046848253058,0.3660116195678711
816,0.05101063426248498,0.36701202392578125
819,0.05544417488747114,0.36815929412841797
822,0.039563503590193144,0.36922597885131836
825,0.040146092635537575,0.3702239990234375
828,0.05224664370688709,0.3702239990234375
831,0.05181841287164999,0.37122297286987305
834,0.04056070723167975,0.3722226619720459
837,0.051829773176846,0.37321925163269043
840,0.053652281552383815,0.3742220401763916
843,0.04132378607107157,0.3742220401763916
846,0.04294656993987901,0.37522268295288086
849,0.03673647633641844,0.3762204647064209
852,0.047227708434013825,0.3783435821533203
855,0.048748172303708065,0.37942934036254883
858,0.0401511583096988,0.3804299831390381
861,0.05292121048465315,0.38143086433410645
864,0.05680347600231504,0.3824329376220703
867,0.05189787534339852,0.3844292163848877
870,0.04617454508813694,0.38542890548706055
873,0.0481957763014426,0.3864290714263916
876,0.05357311668528544,0.388519287109375
879,0.054074084388956355,0.38958239555358887
882,0.04949297412514971,0.39055871963500977
885,0.04733077977580899,0.39055871963500977
888,0.06088151208129626,0.3925755023956299
891,0.055720303489810115,0.3945610523223877
894,0.05566605968474098,0.39656734466552734
897,0.047959740144765194,0.3997080326080322
900,0.04105443256176427,0.4006836414337158
903,0.04736803220820285,0.40268659591674805
906,0.04535228968072835,0.4056878089904785
909,0.03852448496193578,0.4076871871948242
912,0.045993335066694126,0.4091925621032715
915,0.04498017277328391,0.4091925621032715
918,0.04682346814056389,0.4102904796600342
921,0.04969566439893127,0.4112865924835205
924,0.039101067127456646,0.4123051166534424
927,0.04497155155435997,0.41428279876708984
930,0.05138585889352659,0.41528964042663574
933,0.046649301127677976,0.41837453842163086
936,0.0452995286227835,0.4204850196838379
939,0.04809284289159064,0.42146730422973633
942,0.05065463146590517,0.42273712158203125
945,0.04564357708140085,0.4237508773803711
948,0.040384063660929226,0.42475128173828125
951,0.05907396021244457,0.42675137519836426
954,0.05461438626654921,0.4277522563934326
957,0.041543465007656925,0.42997097969055176
960,0.03924064365923117,0.4304771423339844
963,0.048521402578986406,0.432492733001709
966,0.049091998079427296,0.43448972702026367
969,0.03690586931428948,0.4354898929595947
972,0.04795834061041523,0.43648719787597656
975,0.04577301586228767,0.4379892349243164
978,0.055636854756347075,0.4401359558105469
981,0.04490211475468642,0.442138671875
984,0.04572712295380655,0.4441368579864502
987,0.04758800464569642,0.44713664054870605
990,0.04893372979952966,0.44931554794311523
993,0.04773229885357182,0.4503169059753418
996,0.056448262097172006,0.45131897926330566
999,0.05070951564365889,0.453319787979126
