sample,m_r_cv,m_gmax,m_V,m_nzero,s_r_cv,s_gmax,s_V,s_nzero,m_lit_r_cv,m_lit_gmax,s_lit_r_cv,s_lit_gmax
493,3.133326537601685,90.77601565455545,0.5698644723614359,2,2.7692694809180485,91.60963128892656,0.6952779115579528,2,3.570502922895308,95.45391936217996,3.198882903530344,139.37303895360986
494,2.9465993698061173,90.75551165492978,0.5357180183700734,2,2.7010736050528394,92.1624543013658,0.6082087686440745,2,3.175090364824317,93.23366584603627,2.835216525406934,115.63212323089341
495,2.7505682829273317,85.36105105941233,0.6082119400287773,2,2.8122281475184647,108.86964270278173,0.7512948537645971,2,3.825896648335716,121.18921416909657,3.27095837418062,164.5562901209463
496,2.9299797079085237,90.95006554092372,0.5373099251094274,2,2.7523042539111975,79.48896441055946,0.601365184972966,2,3.303037768182709,99.2175742965556,2.811828104203592,108.68033998257319
497,3.065195511787845,61.95674113432821,0.6452033597272122,2,2.670917399229545,91.68057805098942,0.7509841474913782,2,3.2297051552008167,104.22954640850227,3.3299569015894415,91.32457537819117
498,1.9256147881961856,64.30420940316472,0.4256045331396564,2,2.3159185018603634,98.80669586300743,0.6148178024931408,2,3.9736283053454673,142.1007088400751,3.2701511645164345,143.98004253681964
499,3.178921278909923,34.70995967827563,0.4105079721299268,2,2.899448573260368,96.35278353950783,0.561860339562031,2,3.638143151598456,90.25025555580355,3.194047704579961,92.82262576001222
500,2.7708713296032363,90.0502249198966,0.49759945511897263,2,2.5231542513577674,98.94451188110027,0.4913186195824264,2,3.408136670214109,90.42382297955456,2.7111569483444025,99.60389199084962
501,3.0907032417394666,66.51303106855556,0.5527593246175981,2,2.7677684455480565,91.39744586401297,0.6504321739071576,2,3.5329638545461,107.18094296078462,2.832347614061488,115.40905016485137
502,3.1967353269971253,90.41731432426741,0.6029418782249054,2,2.761077342588469,91.07455395104371,0.692032133323004,2,3.562679902498582,104.89315915164094,2.801607416832967,110.32474828167842
503,2.5619883521112037,56.58012223938241,0.5229852651583801,2,2.642629072323418,94.61662102252122,0.7051194934673867,2,3.055410133707463,90.33758482919828,3.290913261479423,91.02923246922082
504,2.3222263289463396,89.42230356109687,0.5839226613941099,2,2.5979874209940954,96.59675177694335,0.5482143506508227,2,3.757594612624233,113.1781271045784,2.8316239245952497,112.5860994552674
505,3.077687014096358,80.85999804202007,0.49347348291798476,2,2.7425288372899677,100.39010941517212,0.6438063665490223,2,3.670657426496947,115.5273495041594,2.843096870537601,121.49352018569738
506,1.958535807292579,76.79564363614173,0.3449590908272012,2,2.0483070566462156,73.20943729428035,0.44410134110409605,2,1.9309393800819425,90.11605555950436,1.9645066541418765,93.66901965488204
507,2.803513755897937,40.65765902610342,0.499314794255777,2,2.602967332645835,50.86365187577067,0.48136910578950937,2,3.0496219984473334,95.96778127334753,3.024968365575983,91.46157878599485
508,2.9643784479929516,57.979829969488236,0.6200833730995857,2,2.4268017706419136,87.2139521716416,0.6568401015083005,2,2.687915453661859,91.0529581750744,2.3695388451358257,94.79473315652972
509,2.7556272952451577,64.69173046670211,0.42521918566786643,2,2.7856485487090734,91.36251986447446,0.6863033393286136,2,3.680824718252834,114.16618733426917,2.8073627320069767,108.8357593650431
510,3.3258501674733867,90.61854235266321,0.6805934818180382,2,2.7904526544325567,104.17264966677357,0.7375186035998765,2,3.8788409197207687,124.59716020863131,2.854090719895376,125.8632116635269
511,2.668789031522693,63.75442458431539,0.5907540124723611,2,2.798709056791817,91.24288359682384,0.7481460134372797,2,3.4282706857870973,92.82523456454791,2.7987635475612604,107.44543217376417
512,1.799039994498715,53.231956778682836,0.40281809551765,2,2.0392597260324523,90.8540262220459,0.5968679597812122,2,2.2157847783990126,120.36337119870926,2.751815966303327,103.89193671758181
513,2.9035658756256333,91.42782942065986,0.46396151997146584,2,2.8019588944631173,112.22865109320071,0.7389701411666592,2,4.46945144064522,149.06777308084733,2.853392015665363,123.40445830546605
514,3.273521765323967,90.51488812079992,0.597399069954449,2,2.78885837852365,99.90939746545988,0.6785889798398687,2,3.5939596136100684,98.41217166575034,3.2737934776050652,135.73272680355672
515,2.513188461029121,86.92035710125664,0.4076900404656593,2,2.4507964030102602,83.80125043179606,0.5683792783738787,2,3.115677222652299,90.64955390975318,3.1038958110983135,91.86726658078905
516,2.505836216846924,90.90116295667656,0.5754563271204378,2,2.602639273768979,99.8587977154649,0.6847247370112799,2,3.7525380179614536,116.45440070040695,3.271129639113007,154.6913168411043
517,2.9527739231624386,88.95024029053167,0.4500766637986664,2,2.703512475547438,104.53049367259851,0.6882851638033761,2,3.709790042495712,115.01585408592868,3.2706352567065022,155.82629958361065
