seed,n,op,wrong,sim
10,2,-,0,0.8835852486128687
10,3,+,0,0.8944271909999159
10,3,-,0,0.9124999999999999
10,4,+,0,0.9213644254408567
10,4,-,0,0.9124999999999999
10,5,+,0,0.9213644254408567
10,5,-,0,0.8148769172359113
10,6,+,0,0.8957223781626442
10,6,-,0,0.8358148565927197
10,7,+,0,0.9013032569427504
10,7,-,0,0.858116330321033
10,8,+,0,0.9013032569427504
10,8,-,0,0.9374999999999999
10,9,+,0,0.9506897367752298
10,9,-,0,0.9374999999999999
10,10,+,0,0.9506897367752298
10,10,-,0,0.9124999999999999
10,11,+,0,0.8099531445617962
10,11,-,0,0.7999999999999998
10,12,+,0,0.7976811272199509
10,12,-,0,0.7999999999999998
10,13,+,0,0.7874999999999999
10,13,-,0,0.7826237921249264
10,14,+,0,0.9124999999999999
10,14,-,0,0.9124999999999999
10,15,+,0,0.9124999999999999
10,15,-,0,0.9499999999999998
10,16,+,0,0.9124999999999999
10,16,-,0,0.9499999999999998
10,17,+,0,0.9124999999999999
10,17,-,0,0.8999999999999998
10,18,+,0,0.8642633970683907
10,18,-,0,0.8642633970683907
10,19,+,0,0.839570157152151
10,19,-,0,0.8624999999999998
10,20,+,0,0.9624999999999998
10,20,-,0,0.9374999999999999
10,21,+,0,0.9624999999999998
10,21,-,0,0.9749999999999999
10,22,+,0,0.9316949906249123
10,22,-,0,0.9749999999999999
10,23,+,0,0.8944271909999159
10,23,-,0,0.9316949906249123
10,24,+,0,0.7882407813680822
10,24,-,0,0.7874999999999999
10,25,+,0,0.8124999999999999
10,25,-,0,0.8124999999999999
10,26,+,0,0.9813853901249077
10,26,-,0,0.9124999999999999
10,27,+,0,0.9813853901249077
10,27,-,0,0.9124999999999999
10,28,+,0,0.9192723907499135
10,28,-,0,0.8499999999999999
10,29,+,0,0.807468991874924
10,29,-,0,0.882004591124917
10,30,+,0,0.8571593913749194
10,30,-,0,0.882004591124917
10,31,+,0,0.95654019037491
10,31,-,0,0.8874999999999998
10,32,+,0,0.95654019037491
10,32,-,0,0.9249999999999998
10,33,+,0,0.9192723907499135
10,33,-,0,0.9249999999999998
10,34,+,0,0.8051175601825399
10,34,-,0,0.7624999999999998
10,35,+,0,0.9259964968589901
10,35,-,0,0.8624999999999998
10,36,+,0,0.9259964968589901
10,36,-,0,0.8624999999999998
10,37,+,0,0.8519167771102709
10,37,-,0,0.895857265954714
10,38,+,0,0.9081292832965595
10,38,-,0,0.895857265954714
10,39,+,0,0.9081292832965595
10,39,-,0,0.9068497908749147
10,40,+,0,0.9374999999999999
10,40,-,0,0.9499999999999998
10,41,+,0,0.9374999999999999
10,41,-,0,0.9499999999999998
10,42,+,0,0.9192723907499135
10,42,-,0,0.9374999999999999
10,43,+,0,0.8695819912499182
10,43,-,0,0.8624999999999998
10,44,+,0,0.8148769172359113
10,44,-,0,0.8198915917499229
10,45,+,0,0.8624999999999998
10,45,-,0,0.8874999999999998
10,46,+,0,0.9249999999999998
10,46,-,0,0.9124999999999999
10,47,+,0,0.9249999999999998
10,47,-,0,0.9124999999999999
10,48,+,0,0.8999999999999998
10,48,-,0,0.9124999999999999
10,49,+,0,0.8999999999999998
10,49,-,0,0.9124999999999999
10,50,+,0,0.9499999999999998
10,50,-,0,0.8374999999999998
10,51,+,0,0.9499999999999998
10,51,-,0,0.8374999999999998
10,52,+,0,0.8417138129181099
10,52,-,0,0.8249999999999998
10,53,+,0,0.8417138129181099
10,53,-,0,0.8323141916249217
10,54,+,0,0.8874999999999998
10,54,-,0,0.8695819912499182
10,55,+,0,0.9749999999999999
10,55,-,0,0.9149063183892499
10,56,+,0,0.9874999999999998
10,56,-,0,0.9149063183892499
10,57,+,0,0.9874999999999998
10,57,-,0,0.9441175904999112
10,58,+,0,0.8642633970683907
10,58,-,0,0.9441175904999112
10,59,+,0,0.8121361275222274
10,59,-,0,0.7124999999999999
10,60,+,0,0.8124999999999999
10,60,-,0,0.8624999999999998
10,61,+,0,0.9374999999999999
10,61,-,0,0.9499999999999998
10,62,+,0,0.9441175904999112
10,62,-,0,0.9499999999999998
10,63,+,0,0.9441175904999112
10,63,-,0,0.9499999999999998
10,64,+,0,0.9124999999999999
10,64,-,0,0.9124999999999999
10,65,+,0,0.8999999999999998
10,65,-,0,0.8999999999999998
10,66,+,0,0.8874999999999998
10,66,-,0,0.8999999999999998
10,67,+,0,0.8874999999999998
10,67,-,0,0.8999999999999998
10,68,+,0,0.8374999999999998
10,68,-,0,0.8249999999999998
10,69,+,0,0.8323141916249217
10,69,-,0,0.7749999999999999
10,70,+,0,0.9192723907499135
10,70,-,0,0.8874999999999998
10,71,+,0,0.9624999999999998
10,71,-,0,0.9624999999999998
10,72,+,0,0.9624999999999998
10,72,-,0,0.9624999999999998
10,73,+,0,0.7624999999999998
10,73,-,0,0.7749999999999999
10,74,+,0,0.882004591124917
10,74,-,0,0.8249999999999998
10,75,+,0,0.8999999999999998
10,75,-,0,0.9624999999999998
10,76,+,0,0.9441175904999112
10,76,-,0,0.9624999999999998
10,77,+,0,0.9441175904999112
10,77,-,0,0.95654019037491
10,78,+,0,0.8695819912499182
10,78,-,0,0.8944271909999159
10,79,+,0,0.8374999999999998
10,79,-,0,0.8222251619036417
10,80,+,0,0.8624999999999998
10,80,-,0,0.9081292832965595
10,81,+,0,0.8624999999999998
10,81,-,0,0.9081292832965595
11,0,+,0,0.9938837346736189
11,0,-,0,0.95654019037491
11,1,+,0,0.9938837346736189
11,1,-,0,0.95654019037491
11,2,+,0,0.8749999999999999
11,2,-,0,0.8999999999999998
11,3,+,0,0.9499999999999998
11,3,-,0,0.8999999999999998
11,4,+,0,0.9499999999999998
11,4,-,0,0.8749999999999999
11,5,+,0,0.9524295737865638
11,5,-,0,0.8749999999999999
11,6,+,0,0.9524295737865638
11,6,-,0,0.8499999999999999
11,7,+,0,0.8624999999999998
11,7,-,0,0.9316949906249123
11,8,+,0,0.9124999999999999
11,8,-,0,0.9316949906249123
11,9,+,0,0.9124999999999999
11,9,-,0,0.8874999999999998
11,10,+,0,0.8870071077479605
11,10,-,0,0.8272235371940312
11,11,+,0,0.8999999999999998
11,11,-,0,0.9192723907499135
11,12,+,0,0.8999999999999998
11,12,-,0,0.9192723907499135
11,13,+,0,0.8874999999999998
11,13,-,0,0.8624999999999998
11,14,+,0,0.9499999999999998
11,14,-,0,0.9249999999999998
11,15,+,0,0.9499999999999998
11,15,-,0,0.9249999999999998
11,16,+,0,0.9249999999999998
11,16,-,0,0.9068497908749147
11,17,+,0,0.8749999999999999
11,17,-,0,0.9068497908749147
11,18,+,0,0.8749999999999999
11,18,-,0,0.8222251619036417
11,19,+,0,0.8749999999999999
11,19,-,0,0.8374999999999998
11,20,+,0,0.9249999999999998
11,20,-,0,0.9068497908749147
11,21,+,0,0.9249999999999998
11,21,-,0,0.9374999999999999
11,22,+,0,0.9249999999999998
11,22,-,0,0.9374999999999999
11,23,+,0,0.9249999999999998
11,23,-,0,0.9249999999999998
11,24,+,0,0.8624999999999998
11,24,-,0,0.8624999999999998
11,25,+,0,0.8749999999999999
11,25,-,0,0.8749999999999999
11,26,+,0,0.8749999999999999
11,26,-,0,0.8749999999999999
11,27,+,0,0.9624999999999998
11,27,-,0,0.9499999999999998
11,28,+,0,0.9624999999999998
11,28,-,0,0.9874999999999998
11,29,+,0,0.9499999999999998
11,29,-,0,0.9874999999999998
11,30,+,0,0.8499999999999999
11,30,-,0,0.8374999999999998
11,31,+,0,0.8499999999999999
11,31,-,0,0.8499999999999999
11,32,+,0,0.8249999999999998
11,32,-,0,0.8249999999999998
11,33,+,0,0.9374999999999999
11,33,-,0,0.8874999999999998
11,34,+,0,0.9374999999999999
11,34,-,0,0.8874999999999998
11,35,+,0,0.8374999999999998
11,35,-,0,0.8374999999999998
11,36,+,0,0.8323141916249217
11,36,-,0,0.8571593913749194
11,37,+,0,0.8749999999999999
11,37,-,0,0.8749999999999999
11,38,+,0,0.9068497908749147
11,38,-,0,0.9068497908749147
11,39,+,0,0.9124999999999999
11,39,-,0,0.9124999999999999
11,40,+,0,0.9124999999999999
11,40,-,0,0.9124999999999999
11,41,+,0,0.8874999999999998
11,41,-,0,0.8766100170265106
11,42,+,0,0.8624999999999998
11,42,-,0,0.8624999999999998
11,43,+,0,0.8499999999999999
11,43,-,0,0.8499999999999999
11,44,+,0,0.8642633970683907
11,44,-,0,0.8374999999999998
11,45,+,0,0.8642633970683907
11,45,-,0,0.846198047955463
11,46,+,0,0.8499999999999999
11,46,-,0,0.846198047955463
11,47,+,0,0.8499999999999999
11,47,-,0,0.7749999999999999
11,48,+,0,0.9124999999999999
11,48,-,0,0.8874999999999998
11,49,+,0,0.9624999999999998
11,49,-,0,0.9749999999999999
11,50,+,0,0.9624999999999998
11,50,-,0,0.9749999999999999
11,51,+,0,0.9316949906249123
11,51,-,0,0.9249999999999998
11,52,+,0,0.882004591124917
11,52,-,0,0.8499999999999999
11,53,+,0,0.7499999999999999
11,53,-,0,0.7374999999999998
11,54,+,0,0.9124999999999999
11,54,-,0,0.858116330321033
11,55,+,0,0.9249999999999998
11,55,-,0,0.9374999999999999
11,56,+,0,0.9249999999999998
11,56,-,0,0.9374999999999999
11,57,+,0,0.9136498769008702
11,57,-,0,0.9124999999999999
11,58,+,0,0.8749999999999999
11,58,-,0,0.9124999999999999
11,59,+,0,0.8749999999999999
11,59,-,0,0.9124999999999999
11,60,+,0,0.8749999999999999
11,60,-,0,0.8624999999999998
11,61,+,0,0.9124999999999999
11,61,-,0,0.8889566369846305
11,62,+,0,0.9124999999999999
11,62,-,0,0.8889566369846305
11,63,+,0,0.8124999999999999
11,63,-,0,0.8499999999999999
11,64,+,0,0.9316949906249123
11,64,-,0,0.8749999999999999
11,65,+,0,0.9316949906249123
11,65,-,0,0.8749999999999999
11,66,+,0,0.8749999999999999
11,66,-,0,0.8499999999999999
11,67,+,0,0.8624999999999998
11,67,-,0,0.8624999999999998
11,68,+,0,0.9374999999999999
11,68,-,0,0.8624999999999998
11,69,+,0,0.9441175904999112
11,69,-,0,0.95654019037491
11,70,+,0,0.9441175904999112
11,70,-,0,0.95654019037491
11,71,+,0,0.8957223781626442
11,71,-,0,0.8198915917499229
11,72,+,0,0.8374999999999998
11,72,-,0,0.8374999999999998
11,73,+,0,0.9136498769008702
11,73,-,0,0.8624999999999998
11,74,+,0,0.9136498769008702
11,74,-,0,0.8624999999999998
11,75,+,0,0.9013032569427504
11,75,-,0,0.8374999999999998
11,76,+,0,0.8499999999999999
11,76,-,0,0.8447367914999205
11,77,+,0,0.8499999999999999
11,77,-,0,0.8499999999999999
11,78,+,0,0.8749999999999999
11,78,-,0,0.9124999999999999
11,79,+,0,0.8835852486128687
11,79,-,0,0.9124999999999999
11,80,+,0,0.8835852486128687
11,80,-,0,0.9448030564181316
11,81,+,0,0.8590412139291779
11,81,-,0,0.9448030564181316
12,0,+,0,0.7499999999999999
12,0,-,0,0.8124999999999999
12,1,+,0,0.9374999999999999
12,1,-,0,0.9013032569427504
12,2,+,0,0.9874999999999998
12,2,-,0,0.9506897367752298
12,3,+,0,0.9874999999999998
12,3,-,0,0.9506897367752298
12,4,+,0,0.9124999999999999
12,4,-,0,0.9249999999999998
12,5,+,0,0.9124999999999999
12,5,-,0,0.8999999999999998
12,6,+,0,0.8749999999999999
12,6,-,0,0.8999999999999998
12,7,+,0,0.8749999999999999
12,7,-,0,0.8749999999999999
12,8,+,0,0.8571593913749194
12,8,-,0,0.8571593913749194
12,9,+,0,0.9068497908749147
12,9,-,0,0.9124999999999999
12,10,+,0,0.9068497908749147
12,10,-,0,0.9124999999999999
12,11,+,0,0.9499999999999998
12,11,-,0,0.9624999999999998
12,12,+,0,0.9499999999999998
12,12,-,0,0.9624999999999998
12,13,+,0,0.9499999999999998
12,13,-,0,0.9499999999999998
12,14,+,0,0.7702011922499276
12,14,-,0,0.7240490231688785
12,15,+,0,0.8624999999999998
12,15,-,0,0.8624999999999998
12,16,+,0,0.9499999999999998
12,16,-,0,0.9499999999999998
12,17,+,0,0.9499999999999998
12,17,-,0,0.9499999999999998
12,18,+,0,0.9515025711248198
12,18,-,0,0.9506897367752298
12,19,+,0,0.9515025711248198
12,19,-,0,0.9506897367752298
12,20,+,0,0.9358165417914619
12,20,-,0,0.9342824988521437
12,21,+,0,0.9241188350190687
12,21,-,0,0.9112585565374656
12,22,+,0,0.8809523809523809
12,22,-,0,0.8862434338158117
12,23,+,0,0.8874999999999998
12,23,-,0,0.882004591124917
12,24,+,0,0.9124999999999999
12,24,-,0,0.9124999999999999
12,25,+,0,0.9374999999999999
12,25,-,0,0.9499999999999998
12,26,+,0,0.9374999999999999
12,26,-,0,0.9499999999999998
12,27,+,0,0.9249999999999998
12,27,-,0,0.9249999999999998
12,28,+,0,0.8499999999999999
12,28,-,0,0.8749999999999999
12,29,+,0,0.8874999999999998
12,29,-,0,0.8749999999999999
12,30,+,0,0.8874999999999998
12,30,-,0,0.8571593913749194
12,31,+,0,0.8249999999999998
12,31,-,0,0.8249999999999998
12,32,+,0,0.8124999999999999
12,32,-,0,0.8124999999999999
12,33,+,0,0.8374999999999998
12,33,-,0,0.8374999999999998
12,34,+,0,0.8749999999999999
12,34,-,0,0.8749999999999999
12,35,+,0,0.8999999999999998
12,35,-,0,0.8999999999999998
12,36,+,0,0.9124999999999999
12,36,-,0,0.9249999999999998
12,37,+,0,0.9124999999999999
12,37,-,0,0.9249999999999998
12,38,+,0,0.8749999999999999
12,38,-,0,0.8749999999999999
12,39,+,0,0.8624999999999998
12,39,-,0,0.8624999999999998
12,40,+,0,0.8749999999999999
12,40,-,0,0.8749999999999999
12,41,+,0,0.8874999999999998
12,41,-,0,0.8874999999999998
12,42,+,0,0.8624999999999998
12,42,-,0,0.8624999999999998
12,43,+,0,0.9124999999999999
12,43,-,0,0.8999999999999998
12,44,+,0,0.9124999999999999
12,44,-,0,0.8999999999999998
12,45,+,0,0.8944271909999159
12,45,-,0,0.8766100170265106
12,46,+,0,0.8695819912499182
12,46,-,0,0.8642633970683907
12,47,+,0,0.8249999999999998
12,47,-,0,0.8249999999999998
12,48,+,0,0.9441175904999112
12,48,-,0,0.9441175904999112
12,49,+,0,0.9441175904999112
12,49,-,0,0.9441175904999112
12,50,+,0,0.8695819912499182
12,50,-,0,0.8571593913749194
12,51,+,0,0.8711820390349005
12,51,-,0,0.9068870751165525
12,52,+,0,0.9316949906249123
12,52,-,0,0.9385621324155873
12,53,+,0,0.9316949906249123
12,53,-,0,0.9385621324155873
12,54,+,0,0.8999999999999998
12,54,-,0,0.8944271909999159
12,55,+,0,0.8999999999999998
12,55,-,0,0.8944271909999159
12,56,+,0,0.8499999999999999
12,56,-,0,0.8323141916249217
12,57,+,0,0.8624999999999998
12,57,-,0,0.9192723907499135
12,58,+,0,0.9249999999999998
12,58,-,0,0.9192723907499135
12,59,+,0,0.9249999999999998
12,59,-,0,0.9124999999999999
12,60,+,0,0.8944271909999159
12,60,-,0,0.8999999999999998
12,61,+,0,0.8323141916249217
12,61,-,0,0.8249999999999998
12,62,+,0,0.7999999999999998
12,62,-,0,0.7551546998394799
12,63,+,0,0.7999999999999998
12,63,-,0,0.7874999999999999
12,64,+,0,0.8374999999999998
12,64,-,0,0.7950463919999252
12,65,+,0,0.8749999999999999
12,65,-,0,0.8499999999999999
12,66,+,0,0.9249999999999998
12,66,-,0,0.9374999999999999
12,67,+,0,0.9499999999999998
12,67,-,0,0.9624999999999998
12,68,+,0,0.9499999999999998
12,68,-,0,0.9624999999999998
12,69,+,0,0.8874999999999998
12,69,-,0,0.8944271909999159
12,70,+,0,0.8624999999999998
12,70,-,0,0.8624999999999998
12,71,+,0,0.9013032569427504
12,71,-,0,0.8874999999999998
12,72,+,0,0.9013032569427504
12,72,-,0,0.8874999999999998
12,73,+,0,0.8051175601825399
12,73,-,0,0.7826237921249264
12,74,+,0,0.8124999999999999
12,74,-,0,0.7999999999999998
12,75,+,0,0.8124999999999999
12,75,-,0,0.7999999999999998
12,76,+,0,0.8374999999999998
12,76,-,0,0.8624999999999998
12,77,+,0,0.9749999999999999
12,77,-,0,0.9749999999999999
12,78,+,0,0.9749999999999999
12,78,-,0,0.9749999999999999
12,79,+,0,0.9939576486092933
12,79,-,0,0.9938837346736189
12,80,+,0,0.9939576486092933
12,80,-,0,0.9938837346736189
12,81,+,0,0.9817613873476319
12,81,-,0,0.9877295966495895
13,0,+,0,0.8849947770681913
13,0,-,0,0.8889566369846305
13,1,+,0,0.8944271909999159
13,1,-,0,0.9383431168171099
13,2,+,0,0.9249999999999998
13,2,-,0,0.9383431168171099
13,3,+,0,0.9249999999999998
13,3,-,0,0.9326733179802502
13,4,+,0,0.8198915917499229
13,4,-,0,0.8222251619036417
13,5,+,0,0.8905088165655366
13,5,-,0,0.8355254369862057
13,6,+,0,0.8916309815169777
13,6,-,0,0.8467691965873325
13,7,+,0,0.8916309815169777
13,7,-,0,0.8467691965873325
13,8,+,0,0.8519167771102709
13,8,-,0,0.8249999999999998
13,9,+,0,0.9192723907499135
13,9,-,0,0.8999999999999998
13,10,+,0,0.9374999999999999
13,10,-,0,0.9249999999999998
13,11,+,0,0.9374999999999999
13,11,-,0,0.9249999999999998
13,12,+,0,0.8874999999999998
13,12,-,0,0.8749999999999999
13,13,+,0,0.8499999999999999
13,13,-,0,0.8249999999999998
13,14,+,0,0.9124999999999999
13,14,-,0,0.8999999999999998
13,15,+,0,0.9124999999999999
13,15,-,0,0.9749999999999999
13,16,+,0,0.9124999999999999
13,16,-,0,0.9749999999999999
13,17,+,0,0.8999999999999998
13,17,-,0,0.8624999999999998
13,18,+,0,0.8499999999999999
13,18,-,0,0.8499999999999999
13,19,+,0,0.9249999999999998
13,19,-,0,0.9249999999999998
13,20,+,0,0.9249999999999998
13,20,-,0,0.9249999999999998
13,21,+,0,0.8749999999999999
13,21,-,0,0.8499999999999999
13,22,+,0,0.8447367914999205
13,22,-,0,0.8624999999999998
13,23,+,0,0.8874999999999998
13,23,-,0,0.8874999999999998
13,24,+,0,0.8999999999999998
13,24,-,0,0.9249999999999998
13,25,+,0,0.8999999999999998
13,25,-,0,0.9249999999999998
13,26,+,0,0.7874999999999999
13,26,-,0,0.8124999999999999
13,27,+,0,0.9749999999999999
13,27,-,0,0.9749999999999999
13,28,+,0,0.9749999999999999
13,28,-,0,0.9749999999999999
13,29,+,0,0.9333333333333333
13,29,-,0,0.9499999999999998
13,30,+,0,0.9385621324155873
13,30,-,0,0.9374999999999999
13,31,+,0,0.9385621324155873
13,31,-,0,0.9124999999999999
13,32,+,0,0.8466416999071569
13,32,-,0,0.8642633970683907
13,33,+,0,0.8466416999071569
13,33,-,0,0.8642633970683907
13,34,+,0,0.9596818768804766
13,34,-,0,0.9001808023903551
13,35,+,0,0.9596818768804766
13,35,-,0,0.9001808023903551
13,36,+,0,0.8571568516546769
13,36,-,0,0.8447367914999205
13,37,+,0,0.8624999999999998
13,37,-,0,0.8874999999999998
13,38,+,0,0.8749999999999999
13,38,-,0,0.8874999999999998
13,39,+,0,0.9374999999999999
13,39,-,0,0.9124999999999999
13,40,+,0,0.9374999999999999
13,40,-,0,0.9499999999999998
13,41,+,0,0.8999999999999998
13,41,-,0,0.9499999999999998
13,42,+,0,0.8695819912499182
13,42,-,0,0.9124999999999999
13,43,+,0,0.8749999999999999
13,43,-,0,0.8749999999999999
13,44,+,0,0.8874999999999998
13,44,-,0,0.8999999999999998
13,45,+,0,0.9068497908749147
13,45,-,0,0.8999999999999998
13,46,+,0,0.9068497908749147
13,46,-,0,0.882004591124917
13,47,+,0,0.882004591124917
13,47,-,0,0.8944271909999159
13,48,+,0,0.8374999999999998
13,48,-,0,0.8944271909999159
13,49,+,0,0.8374999999999998
13,49,-,0,0.8749999999999999
13,50,+,0,0.9316949906249123
13,50,-,0,0.9124999999999999
13,51,+,0,0.9316949906249123
13,51,-,0,0.9124999999999999
13,52,+,0,0.9374999999999999
13,52,-,0,0.9249999999999998
13,53,+,0,0.9374999999999999
13,53,-,0,0.9374999999999999
13,54,+,0,0.9374999999999999
13,54,-,0,0.9374999999999999
13,55,+,0,0.9374999999999999
13,55,-,0,0.9749999999999999
13,56,+,0,0.9374999999999999
13,56,-,0,0.9749999999999999
13,57,+,0,0.848528137423857
13,57,-,0,0.9374999999999999
13,58,+,0,0.8124999999999999
13,58,-,0,0.8499999999999999
13,59,+,0,0.7624999999999998
13,59,-,0,0.8249999999999998
13,60,+,0,0.8999999999999998
13,60,-,0,0.9192723907499135
13,61,+,0,0.9624999999999998
13,61,-,0,0.9441175904999112
13,62,+,1,0.9999999999999998
13,62,-,0,0.9874999999999998
13,63,+,0,0.9999999999999998
13,63,-,0,0.9874999999999998
13,64,+,0,0.9749999999999999
13,64,-,0,0.9624999999999998
13,65,+,0,0.8124999999999999
13,65,-,0,0.8124999999999999
13,66,+,0,0.8124999999999999
13,66,-,0,0.8999999999999998
13,67,+,0,0.8999999999999998
13,67,-,0,0.8999999999999998
13,68,+,0,0.8999999999999998
13,68,-,0,0.882004591124917
13,69,+,0,0.8499999999999999
13,69,-,0,0.882004591124917
13,70,+,0,0.8249999999999998
13,70,-,0,0.8249999999999998
13,71,+,0,0.8499999999999999
13,71,-,0,0.9124999999999999
13,72,+,0,0.8999999999999998
13,72,-,0,0.9499999999999998
13,73,+,0,0.8999999999999998
13,73,-,0,0.9499999999999998
13,74,+,0,0.8999999999999998
13,74,-,0,0.8624999999999998
13,75,+,0,0.8124999999999999
13,75,-,0,0.8374999999999998
13,76,+,0,0.8305371808399225
13,76,-,0,0.8124999999999999
13,77,+,0,0.9241188350190687
13,77,-,0,0.9136498769008702
13,78,+,0,0.9768102246650276
13,78,-,0,0.9693433955458752
13,79,+,0,0.9768102246650276
13,79,-,0,0.9693433955458752
13,80,+,0,0.9624999999999998
13,80,-,0,0.9689627902499088
13,81,+,0,0.9624999999999998
13,81,-,0,0.9689627902499088
14,0,+,0,0.9249999999999998
14,0,-,0,0.9874999999999998
14,1,+,0,0.9249999999999998
14,1,-,0,0.9874999999999998
14,2,+,0,0.8624999999999998
14,2,-,0,0.8198915917499229
14,3,+,0,0.8749999999999999
14,3,-,0,0.882004591124917
14,4,+,0,0.8999999999999998
14,4,-,0,0.8944271909999159
14,5,+,0,0.8999999999999998
14,5,-,0,0.8999999999999998
14,6,+,0,0.9124999999999999
14,6,-,0,0.8874999999999998
14,7,+,0,0.9124999999999999
14,7,-,0,0.8874999999999998
14,8,+,0,0.7999999999999998
14,8,-,0,0.7874999999999999
14,9,+,0,0.8749999999999999
14,9,-,0,0.8749999999999999
14,10,+,0,0.8624999999999998
14,10,-,0,0.8624999999999998
14,11,+,0,0.9124999999999999
14,11,-,0,0.9249999999999998
14,12,+,0,0.9624999999999998
14,12,-,0,0.9624999999999998
14,13,+,0,0.9624999999999998
14,13,-,0,0.9624999999999998
14,14,+,0,0.9374999999999999
14,14,-,0,0.9499999999999998
14,15,+,0,0.8749999999999999
14,15,-,0,0.8749999999999999
14,16,+,0,0.8374999999999998
14,16,-,0,0.8374999999999998
14,17,+,0,0.8749999999999999
14,17,-,0,0.8749999999999999
14,18,+,0,0.8999999999999998
14,18,-,0,0.8749999999999999
14,19,+,0,0.8999999999999998
14,19,-,0,0.9124999999999999
14,20,+,0,0.8999999999999998
14,20,-,0,0.9124999999999999
14,21,+,0,0.8749999999999999
14,21,-,0,0.8749999999999999
14,22,+,0,0.8695819912499182
14,22,-,0,0.8695819912499182
14,23,+,0,0.8999999999999998
14,23,-,0,0.8944271909999159
14,24,+,0,0.9068497908749147
14,24,-,0,0.8944271909999159
14,25,+,0,0.9441175904999112
14,25,-,0,0.9374999999999999
14,26,+,0,0.9441175904999112
14,26,-,0,0.9374999999999999
14,27,+,0,0.8874999999999998
14,27,-,0,0.8874999999999998
14,28,+,0,0.8749999999999999
14,28,-,0,0.8624999999999998
14,29,+,0,0.8624999999999998
14,29,-,0,0.8249999999999998
14,30,+,0,0.8624999999999998
14,30,-,0,0.8499999999999999
14,31,+,0,0.9124999999999999
14,31,-,0,0.9192723907499135
14,32,+,0,0.9124999999999999
14,32,-,0,0.9192723907499135
14,33,+,0,0.8624999999999998
14,33,-,0,0.807468991874924
14,34,+,0,0.9249999999999998
14,34,-,0,0.9499999999999998
14,35,+,0,0.9749999999999999
14,35,-,0,0.9499999999999998
14,36,+,0,0.9749999999999999
14,36,-,0,0.9498956733669914
14,37,+,0,0.8889566369846305
14,37,-,0,0.9498956733669914
14,38,+,0,0.8624999999999998
14,38,-,0,0.8889040886373342
14,39,+,0,0.8624999999999998
14,39,-,0,0.8783100656536799
14,40,+,0,0.9068497908749147
14,40,-,0,0.8944271909999159
14,41,+,0,0.9624999999999998
14,41,-,0,0.9441175904999112
14,42,+,0,0.9624999999999998
14,42,-,0,0.9441175904999112
14,43,+,0,0.8749999999999999
14,43,-,0,0.8749999999999999
14,44,+,0,0.8499999999999999
14,44,-,0,0.8499999999999999
14,45,+,0,0.8695819912499182
14,45,-,0,0.9403735032323035
14,46,+,0,0.8888888888888888
14,46,-,0,0.9403735032323035
14,47,+,0,0.9068497908749147
14,47,-,0,0.9144200879268107
14,48,+,0,0.9068497908749147
14,48,-,0,0.8749999999999999
14,49,+,0,0.8874999999999998
14,49,-,0,0.8874999999999998
14,50,+,0,0.8874999999999998
14,50,-,0,0.9249999999999998
14,51,+,0,0.8874999999999998
14,51,-,0,0.9249999999999998
14,52,+,0,0.8766100170265106
14,52,-,0,0.8749999999999999
14,53,+,0,0.8148769172359113
14,53,-,0,0.7901836773196715
14,54,+,0,0.8749999999999999
14,54,-,0,0.8999999999999998
14,55,+,0,0.8874999999999998
14,55,-,0,0.8999999999999998
14,56,+,0,0.8944271909999159
14,56,-,0,0.8999999999999998
14,57,+,0,0.8944271909999159
14,57,-,0,0.8999999999999998
14,58,+,0,0.8695819912499182
14,58,-,0,0.8889566369846305
14,59,+,0,0.8874999999999998
14,59,-,0,0.8874999999999998
14,60,+,0,0.8999999999999998
14,60,-,0,0.8999999999999998
14,61,+,0,0.9441175904999112
14,61,-,0,0.9499999999999998
14,62,+,0,0.9499999999999998
14,62,-,0,0.9749999999999999
14,63,+,0,0.9499999999999998
14,63,-,0,0.9749999999999999
14,64,+,0,0.8749999999999999
14,64,-,0,0.8749999999999999
14,65,+,0,0.8874999999999998
14,65,-,0,0.8874999999999998
14,66,+,0,0.8874999999999998
14,66,-,0,0.8624999999999998
14,67,+,0,0.8874999999999998
14,67,-,0,0.8749999999999999
14,68,+,0,0.9124999999999999
14,68,-,0,0.9249999999999998
14,69,+,0,0.9124999999999999
14,69,-,0,0.9249999999999998
14,70,+,0,0.8749999999999999
14,70,-,0,0.8999999999999998
14,71,+,0,0.8749999999999999
14,71,-,0,0.8999999999999998
14,72,+,0,0.8749999999999999
14,72,-,0,0.8999999999999998
14,73,+,0,0.8624999999999998
14,73,-,0,0.8624999999999998
14,74,+,0,0.9124999999999999
14,74,-,0,0.8999999999999998
14,75,+,0,0.9624999999999998
14,75,-,0,0.9624999999999998
14,76,+,0,0.9624999999999998
14,76,-,0,0.9624999999999998
14,77,+,0,0.9441175904999112
14,77,-,0,0.9316949906249123
14,78,+,0,0.8874999999999998
14,78,-,0,0.8874999999999998
14,79,+,0,0.9499999999999998
14,79,-,0,0.9499999999999998
14,80,+,0,0.9749999999999999
14,80,-,0,0.9749999999999999
14,81,+,0,0.9749999999999999
14,81,-,0,0.9749999999999999
15,0,+,0,0.9749999999999999
15,0,-,0,0.9441175904999112
15,1,+,0,0.9749999999999999
15,1,-,0,0.9441175904999112
15,2,+,0,0.897381812634432
15,2,-,0,0.9081292832965595
15,3,+,0,0.8766100170265106
15,3,-,0,0.8766100170265106
15,4,+,0,0.8889566369846305
