r_cv,r_mean,r_std,g_max_deg,R,kuiper_V,sample
0.5550104163023127,12350.434094035081,6854.619568044687,30.589082830056526,0.028090085657127735,0.13472042642313842,251
0.44247547026378625,12907.999198445148,5711.473015496593,29.42220298142636,0.06686877457732923,0.1190170082277332,252
0.586867471408527,12184.68330322718,7150.794280078634,39.57204093802637,0.11790892219874928,0.18159893904412683,253
0.5272198535848712,12492.70412928991,6586.401641923342,39.24186858833631,0.035299836036130336,0.20759776406238928,254
0.47226546954982956,12765.728884912241,6028.812945978902,26.33836164576155,0.060797519782428484,0.12437185343974816,255
0.49027900079286285,12677.616406040705,6215.569103988842,42.671394198422895,0.04165791038001719,0.12309924898800848,256
0.563517616888106,12306.424279204937,6934.8868822314935,24.206328639526323,0.0610660753720527,0.14050856433800163,257
0.5417163400013917,12418.792649578623,6727.462901365917,24.422385715152984,0.026989436531467376,0.10394497222012278,258
0.5149347945442438,12554.776995306394,6464.891512626898,33.04398119241542,0.021648334846017706,0.11237461176711491,259
0.4933312637455741,12662.544148108698,6246.828906820589,30.05730611917009,0.06106066775575218,0.1364112024350826,260
0.4745745970557927,12754.516849249287,6052.969694373799,25.93730931377206,0.044904124276169625,0.10065697404864721,261
